,id,title,type,release_year,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
8289,tm475249,Arishadvarga,MOVIE,2019,135,"['crime', 'drama']",0.0,6.5,400.0,1.47,4.0
8290,tm811818,Celebrity Crush,MOVIE,2019,91,['thriller'],0.0,3.6,129.0,3.297,3.0
8291,tm948686,The Misadventures of Mistress Maneater,MOVIE,2020,111,"['romance', 'action', 'comedy']",0.0,5.0,394.0,1.327,5.7
8292,tm431874,Any Bullet Will Do,MOVIE,2019,110,"['western', 'action']",0.0,4.8,443.0,2.805,3.8
8293,tm448711,Christmas Break-In,MOVIE,2019,87,"['drama', 'family']",0.0,4.4,1575.0,5.675,6.1
8294,ts225989,"Hey Sensei, Don't you know?",SHOW,2019,24,"['drama', 'romance']",1.0,6.3,113.0,3.629,5.0
8295,tm939453,Android Uprising,MOVIE,2020,81,['scifi'],0.0,2.3,132.0,4.282,5.4
8296,tm462883,Bryan Callen: Complicated Apes,MOVIE,2019,58,['comedy'],0.0,7.2,538.0,1.095,8.3
8297,tm920416,Karuppankaatu Valasu,MOVIE,2020,110,"['horror', 'thriller']",0.0,7.3,74.0,1.691,
8298,tm904030,Sinful,MOVIE,2020,74,['thriller'],0.0,4.6,2759.0,2.784,2.0
8299,tm476560,Joel McHale: Live from Pyongyang,MOVIE,2019,58,['comedy'],0.0,6.3,212.0,1.359,5.2
8300,tm864533,Healing from Hate: Battle for the Soul of a Nation,MOVIE,2019,85,['documentation'],0.0,6.6,79.0,0.984,
8301,tm485428,Gho Gho Rani,MOVIE,2019,105,"['history', 'romance']",0.0,9.0,197.0,,
8302,ts88367,Costume Quest,SHOW,2019,24,"['scifi', 'animation', 'family']",1.0,7.2,199.0,1.908,8.7
8303,tm453508,Stray,MOVIE,2019,90,"['thriller', 'drama', 'horror']",0.0,4.7,399.0,4.089,4.2
8304,tm987168,Righteous Villains,MOVIE,2020,76,['thriller'],0.0,,,2.403,2.3
8305,tm909589,Perfume 8th Tour 2020 “P Cubed” in Dome,MOVIE,2020,139,[],0.0,,,0.734,8.0
8306,tm457304,I'd Like to Be Alone Now,MOVIE,2019,110,"['drama', 'comedy']",0.0,6.4,314.0,1.546,
8308,tm814205,Jackpot,MOVIE,2019,142,"['action', 'comedy']",0.0,5.2,482.0,3.491,3.3
8309,ts105631,Bulge Bracket,SHOW,2020,13,"['comedy', 'drama']",1.0,5.3,169.0,1.041,
8310,tm475423,Line Walker 2: Invisible Spy,MOVIE,2019,98,"['drama', 'action', 'crime', 'thriller']",0.0,6.1,810.0,6.215,6.9
8311,tm461150,HERO Inspired by the Extraordinary Life & Times of Mr. Ulric Cross,MOVIE,2019,133,"['drama', 'action']",0.0,7.4,92.0,1.291,8.0
8312,tm849043,Pattas,MOVIE,2020,142,['action'],0.0,,,2.588,6.8
8313,ts221220,Victoria Small,SHOW,2019,48,"['comedy', 'drama', 'romance']",1.0,6.0,30.0,4.586,6.7
8314,tm1046919,DDP: Relentless,MOVIE,2020,62,['documentation'],0.0,7.3,25.0,6.612,8.5
8315,tm516111,See You Soon,MOVIE,2019,107,"['romance', 'comedy', 'drama']",0.0,5.4,828.0,3.14,6.5
8316,tm823912,Giants Being Lonely,MOVIE,2019,81,"['drama', 'sport']",0.0,5.3,550.0,1.611,4.5
8317,tm927924,V,MOVIE,2020,140,"['thriller', 'crime', 'action']",0.0,7.0,8062.0,3.839,5.9
8319,tm501551,Professor Shanku O El Dorado,MOVIE,2019,90,"['drama', 'scifi']",0.0,5.3,516.0,1.583,6.0
8320,tm420666,Arjun Patiala,MOVIE,2019,107,"['romance', 'action', 'comedy']",0.0,4.4,1407.0,2.513,3.6
8321,ts218407,Chris Tall Presents...,SHOW,2019,45,['comedy'],1.0,3.7,7.0,,
8322,tm875931,Borealis,MOVIE,2020,93,['documentation'],0.0,7.3,27.0,0.6,
8323,tm887610,Happiness Continues,MOVIE,2020,104,"['music', 'documentation']",0.0,7.4,393.0,7.391,7.7
8324,tm853516,Go Don't Go,MOVIE,2020,95,"['scifi', 'drama', 'thriller']",0.0,3.5,160.0,2.175,6.7
8325,tm814650,Brochevarevarura,MOVIE,2019,138,"['comedy', 'thriller']",0.0,8.0,3843.0,1.821,7.1
8326,tm873965,Turn of the Cheek,MOVIE,2020,138,['drama'],0.0,7.5,37.0,0.6,5.0
8327,tm824343,Last Days,MOVIE,2019,146,['drama'],0.0,9.0,11.0,,
8328,tm947582,Konga TNT,MOVIE,2020,73,"['horror', 'scifi', 'comedy', 'action']",0.0,1.9,137.0,4.626,
8329,tm828564,I'll Never Forget You: The Last 72 Hours of Lynyrd Skynyrd,MOVIE,2019,67,['documentation'],0.0,6.6,57.0,0.862,
8330,tm462460,Camp Wedding,MOVIE,2019,90,"['horror', 'comedy']",0.0,3.2,2711.0,2.389,4.2
8332,ts265139,Cave Club,SHOW,2020,5,"['animation', 'action']",2.0,7.8,16.0,1.016,9.0
8333,ts92399,Mind The Malhotras,SHOW,2019,25,['comedy'],1.0,6.6,2346.0,2.642,5.2
8334,tm939317,Varmaa,MOVIE,2020,110,['romance'],0.0,,,2.23,4.0
8335,tm827780,36 Husbands,MOVIE,2019,83,['comedy'],0.0,5.9,2888.0,2.308,6.0
8336,tm514370,Diamond in the Rough,MOVIE,2019,95,['drama'],0.0,6.4,28.0,,
8337,tm464331,A Room Full of Nothing,MOVIE,2019,85,"['comedy', 'drama', 'romance']",0.0,3.3,159.0,2.546,3.7
8338,tm864372,Antarctica,MOVIE,2020,90,"['comedy', 'romance', 'drama', 'fantasy']",0.0,5.3,190.0,2.335,6.0
8339,tm678676,William Tecumseh Sherman: Beyond the March to the Sea,MOVIE,2019,115,['documentation'],0.0,7.1,38.0,,
8340,tm907955,GANG,MOVIE,2020,95,['comedy'],0.0,,,2.568,6.0
8341,tm413377,Yatra,MOVIE,2019,126,"['history', 'romance', 'drama']",0.0,8.1,3530.0,2.95,6.4
8343,tm961892,The Exorcism in Amarillo,MOVIE,2020,84,['horror'],0.0,3.7,111.0,0.6,4.0
8345,tm819850,Thorp,MOVIE,2020,103,"['thriller', 'comedy', 'drama', 'romance', 'scifi']",0.0,5.4,89.0,1.4,
8346,tm678361,A Rock N' Roll Heart,MOVIE,2019,77,"['comedy', 'romance']",0.0,6.2,19.0,,
8347,tm880145,Warmed-Over Krautrock,MOVIE,2020,82,['comedy'],0.0,5.1,47.0,0.677,
8348,ts191118,Off the Cuf,SHOW,2019,26,['reality'],2.0,7.3,69.0,,
8349,tm956129,Near Enemies,MOVIE,2020,121,"['action', 'war']",0.0,3.7,35.0,1.193,6.0
8350,tm818538,Ambili,MOVIE,2019,140,"['comedy', 'drama']",0.0,7.0,1483.0,3.102,6.7
8352,tm846387,Only Cloud Knows,MOVIE,2019,132,['drama'],0.0,,,1.434,5.3
8354,ts88687,Heavenly Sword and Dragon Slaying Sabre,SHOW,2019,43,['action'],1.0,,,14.709,7.2
8355,tm903261,Screwdriver,MOVIE,2020,70,['horror'],0.0,3.3,37.0,2.388,3.0
8356,tm905362,Mustang Saviors,MOVIE,2020,100,['documentation'],0.0,8.5,14.0,0.675,
8357,tm898065,Penguin,MOVIE,2020,132,['thriller'],0.0,,,3.142,4.6
8358,ts298837,Badanamu Stories,SHOW,2020,13,['animation'],1.0,3.4,6.0,,
8359,tm464682,Falaknuma Das,MOVIE,2019,150,"['romance', 'thriller', 'crime', 'action']",0.0,6.6,780.0,1.552,6.8
8360,tm449387,Howie Mandel Presents Howie Mandel at the Howie Mandel Comedy Club,MOVIE,2019,56,['comedy'],0.0,6.8,111.0,1.937,6.0
8361,tm860515,Gantumoote,MOVIE,2019,118,"['drama', 'romance']",0.0,,,1.768,7.3
8362,tm922815,Blondie Maxwell Never Loses,MOVIE,2020,87,"['thriller', 'action', 'crime', 'scifi']",0.0,4.6,55.0,1.45,3.6
8363,tm810209,The 12th Suspect,MOVIE,2019,102,['thriller'],0.0,,,5.293,7.6
8364,tm877147,Golkeri,MOVIE,2020,128,"['drama', 'comedy']",0.0,6.9,479.0,0.736,
8365,ts113028,Skulls and Roses,SHOW,2019,56,['reality'],1.0,4.2,397.0,0.6,6.5
8366,tm816452,The Dark Dance,MOVIE,2020,101,"['crime', 'romance', 'thriller']",0.0,6.5,44.0,0.712,
8367,tm452025,Mikhael,MOVIE,2019,150,"['family', 'thriller', 'action', 'european']",0.0,4.9,1532.0,2.297,4.5
8368,tm1066013,Stray Dogs,MOVIE,2020,84,['thriller'],0.0,5.7,113.0,2.609,8.0
8369,tm891034,Immortal Combat the Code,MOVIE,2019,79,['scifi'],0.0,,,3.362,4.3
8370,tm886472,The Devils Heist,MOVIE,2020,79,['horror'],0.0,,,1.821,5.0
8371,ts251536,Prime Rewind: Inside The Boys,SHOW,2020,27,[],1.0,5.6,182.0,5.762,7.2
8372,tm944273,Scary Bride,MOVIE,2020,73,"['horror', 'comedy']",0.0,2.5,220.0,1.014,6.0
8373,tm1003143,Surviving America,MOVIE,2020,96,['documentation'],0.0,3.3,96.0,3.687,1.0
8374,ts109074,Fundamentally Cynical,SHOW,2019,3,"['animation', 'scifi']",2.0,8.8,9.0,,
8376,tm955145,Lost at Christmas,MOVIE,2020,101,"['comedy', 'drama', 'romance']",0.0,5.1,454.0,4.897,5.4
8377,tm964447,Kaatskill Kannibals,MOVIE,2020,55,['horror'],0.0,3.4,42.0,0.868,
8379,tm448703,Unda,MOVIE,2019,130,"['drama', 'thriller', 'action', 'comedy']",0.0,8.0,4027.0,2.608,7.2
8380,tm904195,Electrician,MOVIE,2020,85,['drama'],0.0,7.3,95.0,0.6,
8381,tm855441,Tokoloshe: An African Curse,MOVIE,2020,75,['horror'],0.0,4.7,47.0,0.613,
8382,tm840458,Rock N' Roll Christmas,MOVIE,2019,90,['comedy'],0.0,,,3.449,5.8
8383,tm828297,Sixer,MOVIE,2019,141,"['comedy', 'romance']",0.0,5.8,339.0,1.308,5.4
8384,tm942446,Manne No 13,MOVIE,2020,105,"['horror', 'thriller']",0.0,3.2,250.0,1.4,10.0
8386,tm488663,Little Kingdom,MOVIE,2019,98,"['war', 'drama', 'european']",0.0,4.6,131.0,2.317,4.5
8387,ts231707,"Cavendish, the Scottish school",SHOW,2019,18,['drama'],1.0,4.6,26.0,,
8388,tm922257,Juvenile Delinquents,MOVIE,2020,118,['drama'],0.0,6.1,95.0,3.002,1.0
8389,tm833072,Chanakya,MOVIE,2019,147,"['thriller', 'action']",0.0,5.5,610.0,1.574,7.2
8390,tm457231,Fixies VS Crabots,MOVIE,2019,80,['animation'],0.0,,,2.263,9.0
8392,tm945956,The Family Tree,MOVIE,2020,131,"['romance', 'drama']",0.0,5.8,3823.0,2.635,2.0
8393,tm870326,L'Enfant Terrible,MOVIE,2019,126,"['fantasy', 'romance', 'drama']",0.0,7.3,302.0,0.83,9.0
8394,tm851758,William Lee Martin: The Nutcracker,MOVIE,2019,55,['comedy'],0.0,7.0,5.0,0.6,
8395,tm849871,"No andaba muerto, estaba de parranda",MOVIE,2020,90,['comedy'],0.0,5.2,102.0,5.608,6.3
8396,tm506313,Bheemasena Nalamaharaja,MOVIE,2020,140,['drama'],0.0,7.1,706.0,1.073,10.0
8397,tm679884,Chambal,MOVIE,2019,112,"['drama', 'thriller']",0.0,7.4,181.0,0.935,3.0
8398,tm928221,Interviewing Monsters and Bigfoot,MOVIE,2020,101,['comedy'],0.0,3.2,180.0,1.579,8.0
8399,tm826283,The Passenger,MOVIE,2020,75,"['drama', 'thriller']",0.0,4.3,87.0,0.6,6.5
8400,tm448705,Mamangam,MOVIE,2019,157,"['thriller', 'drama', 'history', 'war', 'comedy', 'action']",0.0,5.5,2849.0,2.221,7.1
8401,tm832728,A Christmas Crush,MOVIE,2019,87,"['comedy', 'romance']",0.0,4.5,546.0,3.504,4.5
8402,tm988623,Chasing the Rain,MOVIE,2020,117,['drama'],0.0,4.7,238.0,4.28,7.0
8403,ts90873,Haunted State,SHOW,2019,36,['documentation'],1.0,6.2,113.0,0.6,10.0
8404,tm827495,Bastaard,MOVIE,2019,104,"['thriller', 'european']",0.0,6.0,262.0,4.638,5.8
8405,tm834989,Crucified,MOVIE,2019,71,['horror'],0.0,5.2,89.0,1.4,5.0
8406,tm831112,Venky Mama,MOVIE,2019,149,"['drama', 'action', 'comedy']",0.0,5.4,1257.0,3.393,5.2
8407,tm896725,The Black Emperor of Broadway,MOVIE,2020,95,['drama'],0.0,5.2,112.0,3.658,6.5
8409,tm899557,Anonymous Vol. 1 - The Dreamland Adventures the Mysteries of Atlantis,MOVIE,2020,178,"['scifi', 'thriller', 'reality', 'action']",0.0,7.8,5.0,,
8410,tm1108690,Play,MOVIE,2019,89,['drama'],0.0,5.8,192.0,1.658,4.8
8411,tm456871,Dhilluku Dhuddu 2,MOVIE,2019,117,"['comedy', 'horror']",0.0,5.4,637.0,1.222,4.8
8413,tm680019,Rolling Stone: Life and Death of Brian Jones,MOVIE,2019,96,"['documentation', 'music']",0.0,6.3,166.0,1.771,7.5
8414,tm813327,Gulabo Sitabo,MOVIE,2020,124,"['comedy', 'drama']",0.0,6.3,12636.0,4.277,5.9
8415,tm493990,Happy Cleaners,MOVIE,2019,98,"['family', 'drama']",0.0,6.6,120.0,1.459,7.0
8416,tm948246,Complete Strangers,MOVIE,2020,105,"['thriller', 'drama', 'romance']",0.0,4.5,497.0,0.976,
8417,tm494841,Shadaa,MOVIE,2019,128,"['comedy', 'music', 'romance']",0.0,6.3,971.0,0.985,4.5
8418,ts233408,Wildest Places,SHOW,2019,52,['documentation'],2.0,8.7,17.0,2.829,10.0
8419,tm858198,Halal Love Story,MOVIE,2020,116,['comedy'],0.0,,,2.358,6.4
8420,tm976582,The Infernal Walker,MOVIE,2020,108,['drama'],0.0,,,2.958,5.0
8421,tm592046,Burning Kentucky,MOVIE,2019,91,['thriller'],0.0,4.6,367.0,1.514,1.7
8422,tm915372,Alex's Strip,MOVIE,2020,109,['drama'],0.0,,,2.384,7.2
8424,tm874997,Steuben County,MOVIE,2020,78,['thriller'],0.0,3.2,59.0,0.6,
8426,ts91649,Content,SHOW,2019,11,['comedy'],1.0,8.1,45.0,,
8427,tm888728,The Incoherents,MOVIE,2019,103,['comedy'],0.0,,,0.764,5.5
8428,tm456659,To Let,MOVIE,2019,99,"['drama', 'family', 'comedy']",0.0,7.9,777.0,1.4,6.7
8429,tm824367,Knuckle City,MOVIE,2019,124,"['crime', 'drama']",0.0,7.2,95.0,1.155,
8430,tm853728,Doctor Lisa,MOVIE,2020,120,"['drama', 'history']",0.0,7.2,576.0,1.387,7.9
8431,tm507692,Mary 4 Mayor,MOVIE,2020,96,"['comedy', 'family']",0.0,6.2,116.0,0.905,
8433,tm881697,Valayam,MOVIE,2020,141,['thriller'],0.0,5.8,210.0,0.615,
8437,tm958845,The Prayer List,MOVIE,2020,103,['drama'],0.0,6.0,61.0,0.651,
8438,tm883213,Monster SeaFood Wars,MOVIE,2020,84,['scifi'],0.0,,,1.429,3.3
8439,tm839501,Ardab Mutiyaran,MOVIE,2019,138,['drama'],0.0,7.3,575.0,1.412,8.5
8440,tm534540,The Wake of Light,MOVIE,2019,85,"['drama', 'romance']",0.0,5.7,127.0,1.399,2.0
8441,tm983946,The Road Ahead,MOVIE,2020,100,['drama'],0.0,5.1,108.0,2.539,5.8
8442,tm563716,Chandigarh Amritsar Chandigarh,MOVIE,2019,107,['romance'],0.0,,,1.366,6.2
8443,tm495438,Muklawa,MOVIE,2019,112,['drama'],0.0,6.1,529.0,0.6,7.8
8444,tm920609,Danny,MOVIE,2020,95,['thriller'],0.0,,,0.648,2.0
8445,tm536817,Emerald Run,MOVIE,2020,90,['action'],0.0,4.6,112.0,3.494,
8446,tm940577,Jonas Kaufmann - Ein Weltstar ganz privat,MOVIE,2020,74,['documentation'],0.0,8.3,11.0,0.84,10.0
8447,tm483272,The Birth of Deceit,MOVIE,2019,85,"['thriller', 'horror']",0.0,5.8,11.0,0.6,
8448,tm911234,Switzerland,MOVIE,2020,135,['drama'],0.0,7.1,587.0,1.246,3.0
8449,tm884609,Search Out,MOVIE,2020,92,['thriller'],0.0,,,1.012,4.8
8450,tm533229,Once a Marine,MOVIE,2020,65,"['documentation', 'war']",0.0,8.4,62.0,0.6,6.5
8452,tm898177,Child Support,MOVIE,2019,83,['comedy'],0.0,5.8,59.0,0.661,
8453,ts284232,What Went Wrong: Countdown to Catastrophe,SHOW,2019,47,['documentation'],2.0,7.0,30.0,0.6,
8454,tm939222,Putham Pudhu Kaalai,MOVIE,2020,129,"['drama', 'family']",0.0,6.8,1698.0,2.87,6.6
8455,tm1018984,Double Down,MOVIE,2020,108,['drama'],0.0,4.4,54.0,,
8456,tm827971,Big Top Evil,MOVIE,2019,81,['horror'],0.0,3.2,146.0,1.888,1.5
8457,tm863935,Theatre: A Love Story,MOVIE,2020,136,['romance'],0.0,,,2.96,7.7
8458,tm949215,Max and Me,MOVIE,2020,104,"['drama', 'romance']",0.0,5.6,165.0,,
8459,tm864320,ReVisitant,MOVIE,2019,100,['horror'],0.0,3.9,94.0,0.6,4.0
8460,tm881842,Bonus,MOVIE,2020,121,['drama'],0.0,,,0.955,6.0
8461,tm683808,Smile Please,MOVIE,2019,132,['drama'],0.0,7.0,217.0,0.621,
8462,tm679132,Gubbi Mele Bramhastra,MOVIE,2019,143,['comedy'],0.0,5.0,153.0,0.723,5.3
8463,tm428636,Ghost Walk,MOVIE,2019,90,['fantasy'],0.0,,,1.095,5.0
8464,tm1011095,El mundo fuera,MOVIE,2020,66,['documentation'],0.0,6.4,21.0,,
8465,tm840050,Sushi by Biswa Kalyan Rath,MOVIE,2019,59,['comedy'],0.0,,,1.4,7.4
8466,tm468026,Chance,MOVIE,2019,90,"['drama', 'animation', 'action']",0.0,4.3,123.0,2.076,
8467,tm480375,Wallflower,MOVIE,2019,84,"['crime', 'drama', 'music', 'thriller']",0.0,6.1,95.0,1.858,6.0
8468,tm859257,Madha,MOVIE,2020,105,['thriller'],0.0,5.1,502.0,1.265,4.0
8469,tm863548,Luv Ni Love Storys,MOVIE,2020,142,"['drama', 'romance']",0.0,7.0,458.0,,
8470,tm916938,Cocktail,MOVIE,2020,134,['comedy'],0.0,,,3.45,4.0
8471,tm676341,Christmas Coupon,MOVIE,2019,92,['romance'],0.0,3.3,210.0,1.886,5.3
8473,tm1126302,Transcendental Layover,MOVIE,2020,81,"['crime', 'thriller']",0.0,6.9,14.0,,
8474,tm957127,Middle Class Melodies,MOVIE,2020,135,"['comedy', 'drama', 'romance']",0.0,7.8,3645.0,3.327,6.7
8475,tm945146,Stealing Chaplin,MOVIE,2020,105,['drama'],0.0,5.3,103.0,3.024,2.0
8476,tm460648,Devi 2,MOVIE,2019,126,"['horror', 'comedy']",0.0,3.9,371.0,1.134,3.2
8477,tm814557,Attack of the Demons,MOVIE,2019,74,"['horror', 'animation']",0.0,5.8,162.0,2.803,7.0
8478,tm950350,Hotel Limbo,MOVIE,2020,90,"['romance', 'comedy', 'drama']",0.0,5.4,93.0,2.984,5.0
8479,tm454801,"Nowhere, Michigan",MOVIE,2019,95,"['thriller', 'crime']",0.0,5.3,109.0,1.522,
8480,tm876762,Skydog,MOVIE,2020,109,"['family', 'thriller']",0.0,3.0,132.0,2.77,6.9
8481,tm845659,Bharaate,MOVIE,2019,166,"['drama', 'action']",0.0,4.7,238.0,1.481,5.0
8482,tm501938,Kaappaan,MOVIE,2019,166,"['action', 'thriller', 'drama']",0.0,6.2,5715.0,2.948,5.8
8483,tm483013,The Irish Comedy Tour,MOVIE,2019,59,['comedy'],0.0,5.3,9.0,0.6,
8484,tm815229,White Savior: Racism in the American Church,MOVIE,2019,62,"['documentation', 'history']",0.0,5.5,215.0,0.6,
8485,tm457378,Cradles for Cash,MOVIE,2019,86,['drama'],0.0,4.0,128.0,3.165,6.4
8486,tm827653,The Creatress,MOVIE,2019,110,"['drama', 'comedy']",0.0,4.2,174.0,1.659,8.2
8487,tm831061,Magamuni,MOVIE,2019,150,"['thriller', 'crime', 'drama']",0.0,7.8,2207.0,1.199,6.9
8488,tm822236,Snowbound for Christmas,MOVIE,2019,83,"['comedy', 'romance']",0.0,5.2,640.0,2.338,6.1
8489,tm863640,The Alpha Test,MOVIE,2020,87,"['horror', 'scifi', 'thriller']",0.0,3.4,522.0,,
8490,tm457111,Matt Braunger: Finally Live in Portland,MOVIE,2019,67,['comedy'],0.0,7.4,33.0,0.6,
8491,ts226596,Miss Truth,SHOW,2020,41,"['drama', 'history', 'romance']",1.0,8.3,62.0,4.339,9.0
8492,tm853158,Choosi Choodangaane,MOVIE,2020,113,"['drama', 'romance']",0.0,6.4,150.0,1.553,5.0
8493,tm838042,Celeste Barber: Challenge Accepted,MOVIE,2019,59,['comedy'],0.0,,,1.688,4.0
8494,tm840070,My Story,MOVIE,2019,90,"['drama', 'european']",0.0,5.3,66.0,1.96,
8495,tm514223,Ghost Box,MOVIE,2019,61,"['drama', 'horror']",0.0,3.5,73.0,0.6,
8496,tm843693,George Reddy,MOVIE,2019,153,['action'],0.0,6.9,746.0,1.89,6.1
8497,ts237801,Fake Princess,SHOW,2020,47,[],1.0,,,0.649,1.0
8498,tm948991,Crucifixion Quake,MOVIE,2020,102,['documentation'],0.0,6.8,18.0,,
8499,tm820938,Aadai,MOVIE,2019,143,"['thriller', 'drama']",0.0,6.2,1355.0,2.126,6.2
8500,tm875461,The Sneak Over,MOVIE,2020,84,['family'],0.0,5.6,66.0,1.875,
8501,tm859690,The Outsider,MOVIE,2019,86,['western'],0.0,,,4.668,4.4
8502,tm454464,Pegasus,MOVIE,2019,98,"['comedy', 'fantasy', 'sport']",0.0,6.3,1727.0,7.225,6.4
8503,tm865986,Indha Nilai Maarum,MOVIE,2020,100,"['drama', 'comedy']",0.0,6.4,29.0,0.877,
8504,ts269240,Qin Dynasty Epic,SHOW,2020,45,"['drama', 'history']",1.0,6.5,90.0,25.052,9.0
8505,tm524178,Penny Land,MOVIE,2019,80,"['comedy', 'drama']",0.0,5.4,7.0,,
8506,tm833827,25 Sets,MOVIE,2019,58,"['documentation', 'comedy']",0.0,6.8,22.0,0.918,
8507,tm901360,Blunderpuss,MOVIE,2020,72,"['comedy', 'drama']",0.0,4.2,28.0,1.536,
8508,tm502245,To Hell and Gone,MOVIE,2019,82,['western'],0.0,5.7,242.0,2.117,4.0
8509,tm849815,V1 Murder Case,MOVIE,2019,112,"['thriller', 'drama']",0.0,7.0,1301.0,3.431,5.8
8510,tm463215,Milan Talkies,MOVIE,2019,141,"['drama', 'romance']",0.0,5.0,364.0,1.573,3.5
8511,tm485701,Kannadi,MOVIE,2019,135,"['romance', 'drama', 'horror', 'thriller', 'comedy']",0.0,7.2,11.0,1.201,6.0
8512,tm855583,Choricha Mamla,MOVIE,2020,134,"['drama', 'comedy']",0.0,6.5,250.0,0.656,
8513,tm898785,Urartu. The Forgotten Kingdom,MOVIE,2020,50,"['drama', 'documentation']",0.0,6.5,53.0,1.377,
8514,tm948791,Time Sleeper,MOVIE,2020,93,"['scifi', 'drama']",0.0,4.1,52.0,2.915,
8515,tm982060,A Sunburnt Christmas,MOVIE,2020,100,"['crime', 'comedy']",0.0,6.8,673.0,4.383,7.2
8516,tm975429,Loco,MOVIE,2020,80,"['thriller', 'drama']",0.0,,,1.253,6.5
8518,tm992473,Bigfoot: The Conspiracy,MOVIE,2020,77,['thriller'],0.0,3.9,104.0,1.4,4.5
8519,tm892473,Ponmagal Vandhal,MOVIE,2020,120,"['thriller', 'drama', 'crime']",0.0,6.8,2962.0,1.856,6.6
8521,tm478218,Pogey Beach,MOVIE,2019,94,['comedy'],0.0,4.2,123.0,2.696,5.3
8522,tm948188,Victoria,MOVIE,2020,90,"['comedy', 'drama']",0.0,6.3,41.0,0.87,5.0
8523,tm407828,Carlinhos & Carlão,MOVIE,2020,93,"['comedy', 'drama']",0.0,6.3,381.0,3.143,7.1
8524,tm448269,N.T.R: Kathanayakudu,MOVIE,2019,170,['drama'],0.0,5.8,2013.0,2.549,5.1
8525,tm472192,Good Kisser,MOVIE,2019,74,"['drama', 'comedy', 'romance']",0.0,4.3,361.0,6.733,4.6
8526,tm467801,Gangs of Madras,MOVIE,2019,142,"['drama', 'action']",0.0,5.4,167.0,1.019,8.0
8527,tm522276,Maggie Shayne's Embrace the Twilight,MOVIE,2019,142,"['romance', 'thriller', 'action', 'drama', 'fantasy']",0.0,4.5,23.0,1.511,
8528,tm836747,It Stopped Raining,MOVIE,2020,99,['drama'],0.0,6.0,84.0,3.317,7.2
8529,tm816689,Khandaani Shafakhana,MOVIE,2019,136,"['drama', 'comedy']",0.0,4.3,1905.0,1.593,6.2
8530,tm1020516,House of Quarantine,MOVIE,2020,81,['thriller'],0.0,6.6,766.0,1.527,
8531,tm432655,Second Life,MOVIE,2019,70,['drama'],0.0,6.1,85.0,1.246,6.9
8532,tm571310,Blanco,MOVIE,2020,88,"['drama', 'thriller']",0.0,6.2,30.0,,
8533,tm352817,Ghost in the Graveyard,MOVIE,2019,92,"['drama', 'horror', 'romance', 'thriller', 'action']",0.0,4.4,2326.0,4.739,4.2
8535,tm459906,When the Moon Was Full,MOVIE,2019,131,"['drama', 'crime', 'romance', 'thriller']",0.0,6.8,3313.0,1.423,6.2
8536,tm867083,Prawaas,MOVIE,2020,133,"['drama', 'family']",0.0,8.0,186.0,0.87,
8537,tm914625,47 Days,MOVIE,2020,130,"['thriller', 'drama']",0.0,5.1,119.0,1.153,
8538,ts243944,Roots Less Traveled,SHOW,2020,19,"['drama', 'history', 'reality']",4.0,8.2,19.0,,
8540,tm930885,Québexit,MOVIE,2020,80,"['comedy', 'drama']",0.0,7.6,19.0,0.84,5.5
8541,tm811622,Film Adventure,MOVIE,2019,87,['drama'],0.0,,,0.84,5.5
8542,tm844590,Red Devil,MOVIE,2019,93,['thriller'],0.0,,,3.68,5.9
8543,tm926042,Mambo Man,MOVIE,2020,82,['drama'],0.0,8.6,80.0,0.6,
8544,tm824465,The Farmer and the Belle: Saving Santaland,MOVIE,2020,91,"['comedy', 'family', 'romance']",0.0,6.0,523.0,3.038,5.2
8545,ts213242,A Place Called Hollywood,SHOW,2019,21,['drama'],1.0,6.0,690.0,,
8546,tm679573,99,MOVIE,2019,144,['drama'],0.0,6.3,443.0,1.479,8.0
8547,tm933344,Intolerance: No More,MOVIE,2020,80,['drama'],0.0,3.5,102.0,2.977,4.0
8548,tm956412,The Man Who Walked Around the World,MOVIE,2020,43,['documentation'],0.0,5.9,23.0,1.455,
8549,tm486380,Nicole Burch: Never Been Kissed,MOVIE,2020,49,['comedy'],0.0,7.7,27.0,0.6,
8550,tm863496,Evil Everywhere,MOVIE,2019,64,"['comedy', 'fantasy', 'horror', 'thriller']",0.0,3.4,56.0,2.377,
8551,tm464683,Sawah,MOVIE,2019,86,"['drama', 'comedy', 'european']",0.0,7.0,2296.0,1.498,8.7
8552,tm834852,Scarecrow County,MOVIE,2019,75,"['thriller', 'horror']",0.0,3.6,67.0,1.526,9.0
8553,tm979388,Break Even,MOVIE,2020,95,['action'],0.0,5.1,941.0,2.591,5.0
8555,tm832083,Chicago at the Crossroad,MOVIE,2019,60,"['documentation', 'crime']",0.0,6.5,58.0,0.84,1.0
8556,tm906389,The Making of America's Most Dangerous City,MOVIE,2020,57,['documentation'],0.0,5.8,18.0,,
8557,tm822516,3Bobule,MOVIE,2020,96,"['comedy', 'european']",0.0,5.2,154.0,1.281,3.8
8558,tm474669,Monster,MOVIE,2019,139,['drama'],0.0,,,1.753,6.3
8560,tm1049086,Safe Inside,MOVIE,2019,97,"['thriller', 'drama']",0.0,4.8,215.0,3.522,8.5
8561,tm1048658,Big House,MOVIE,2020,84,"['drama', 'comedy']",0.0,4.9,67.0,0.665,
